Date,Content,label
2021-02-19,"사상 최대 실적에 증권사 채용문 활짝...'역대급 채용 기대' 0 코스피 오전 중 '갈팡질팡'…외국인 3거래일 연속 순매도세 -1 은성수  전금법 논란에 ""빅브라더는 금융위가 아니라 한은"" '전금법 개정안은 빅브라더' 한은 비판에 은성수 ""오해다"" 0 신한자산운용  '삼성전자알파채권혼합형펀드' 설정액 5000억 돌파 금융사 '예보료'도 소비자 보호 낮으면 더 낸다 0 달러 예금 무더기 유출…시중은행  달러 유치 '총력' (주)신한금융지주회사 기업설명회(IR) 개최(안내공시) 0 신한생명  베트남 법인 설립 인가 획득 [단독] ""신한대출  사실은 이렇습니다"" 신한은행 [IR일정] 신한지주  JP Morgan 2021 Korea Conference 참가(해외)",1
2021-02-22,"금융지주 계열사 벤처캐피탈  성적표는?한국투자파트너스 신한금융 ""작년 '한국판 뉴딜' 대출·투자목표  초과 달성"" 은행주 상승 출발  신한지주 +0.77% 조용병 회장 “코로나19 대출 만기연장·이자 상환유예 조치 연장에 적극 동참” 0 신한금융투자  '데이터 분석 플랫폼'구축 제주은행  +6.13% 상승폭 확대 신한금융  K-뉴딜 지원 위해 '전방위 펀드 조성'정책형 뉴딜펀드 운용사 선정에 총 7700억 규모 제안···곧 민간 뉴딜펀드 2개 출시 신한금융 “K-뉴딜 혁신금융 지원 목표 100% 초과 달성” 0 코로나19 대출 상환 방법·기간도 '대출자'가 선택 0",2
2021-02-23,은행주 상승 출발  신한지주 +0.46% [증시신상품] 유안타  해외주식 ELS 등 파생결합증권 4종 신한카드  비자와 손잡고 '신한 그린 인덱스' 개발 착수 신한은행  ‘디지털영업부’ 확대 개편 Shinhan Card will develop a carbon emission index based on card consumption data 0 고객중심의 디지털 고객 케어...신한銀 '디지털영업부' 확대 개편 0 신한은행  모바일 뱅킹만 쓴 고객 전담 '디지털영업부' 확대한다 3월 주총 시즌...증권사  전자투표 법인고객 잡아라 신한지주  임원ㆍ주요주주 특정증권등 소유주식수 변동 주머니 두둑해진 증권사..MTS 개선은 '소홀' 0 고신용자 대출금리 내릴때 중신용자는 올려 0 신한은행  디지털영업부 확대…비대면 서비스 강화,1
2021-02-24,"은행주 상승 출발  신한지주 +0.46% 외국계 순매수 금액 상위 20선 - 코스피 0 외국계 순매수 수량 상위 20선 - 코스피 0 신한지주(055550)  +2.59%  KB금융 +1.72% [장중수급포착] 신한지주  외국인 64.17만 주 대량 순매수... 주가 +2.74% [특징주]경제 정상화·금리 상승 기대감에 은행株 강세 0 신한금융  신한플러스 멤버십 회원 1500만명 돌파 신한금투 '원스톱 해외주식' 가입계좌 1만6000좌 돌파 0 미래의 주역에게 희망을...신한銀  보육시설 아동·청소년 노트북 지원 라이프 플랫폼으로 발돋움...신한금융 '신한플러스' 회원 1500만명 돌파 0 [부자들은 경제신문을 읽는다] 현대중공업  신사업 8천억 투자… 평가 및 투자의견? 우리·신한은행 제재심 D-1…중징계 면할까 0 시민단체 ""국민연금  공익이사 선출하고 문제이사 반대의결권 행사해야"" [SEN]신한금투  해외주식 플랜YES 누적 가입계좌 16 박용택·김태균 친필 싸인볼 증정...신한銀 'KBO 레전드 한정판 에디션' 이벤트 시행 0 신한지주  JP Morgan 2021 Korea Conference 참가(해외) 신정원-9개 금융사  '공공 마이데이터' 시범 서비스 개시 외국계 순매수 금액 상위 20선 - 코스피 0 외국계 순매수 수량 상위 20선 - 코스피 0 ‘코로나19 백신 접종 기대株’ 0 코스피 外人매도에 2 45% 급락…3 외국인 순매수 금액 상위 20선 - 코스피 0 기관 순매수 금액 상위 20선 - 코스피 0 [포토] 신한은행  보육시설 학생 지원 [표]유가증권 기관·외국인·개인 순매수·도 상위종목(2월 24일-최종치) 0 김정태 하나금융 회장  임기 1년 연장… 금융권 '최장수 CEO' 기록 썼다 24일  외국인 거래소에서 SK바이오팜(-17.29%) 24일  거래소 기관 순매수상위에 금융업 업종 2종목 국민연금 포스코 등 7개사 사외이사 추천안 무산 0 김정태 하나금융지주회장 4연임 성공 0",1
2021-02-25,"우리·신한은행 '라임 제재심' 개최…소보처 영향줄까 0 [종목이슈] 배당 자제령에 부진하던 은행株  금리 타고 반등 엿본다 은행주 상승 출발  신한지주 +1.36% 외국계 순매수 금액 상위 20선 - 코스피 0 외국계 순매수 수량 상위 20선 - 코스피 0 [장중수급포착] 신한지주  기관 5일 연속 순매수행진... 주가 +1.51% <이슈종목> 여의도 증권맨들이 선정한 상승 유망주 0 제주은행  +4.40% 상승폭 확대 변동성 확대 증시에 대처하는 방법 0 라임펀드 제재심 D-데이…은행 CEO 중징계  감경될까 시중 금리 상승세...순이자마진 개선 기대되는 은행주에서 기회를? 0 외국계 순매수 금액 상위 20선 - 코스피 0 외국계 순매수 수량 상위 20선 - 코스피 0 외국인 순매수 금액 상위 20선 - 코스피 0 외인·기관 2조 '쌍끌이 매수'…코스피 3000 안착 재확인 0 CEO 리스크에 떨고 있는 은행들…신한·우리銀 라임 중징계 0 윤석헌 원장, '금감원 독립성' 훼손… 연임 반대 0 외국인 돌아온 날···개미 1.9조 역대 최대 순매도 0 [표]유가증권 기관·외국인·개인 순매수·도 상위종목(2월 25일-최종치) 0 사모펀드 사태 후폭풍…시중은행 신탁 수수료 '뚝' 0 25일  외국인 거래소에서 삼성전자(+4.02%) 신한금융  ‘인천 스타트업파크’ 오픈…민 관 협력 스타트업 생태계 조성 혁신성장 생태계 조성한다...신한금융그룹  인천 송도에 '스타트업파크' 오픈 <전문가선정> 아니 이 종목도 몰라요? ‘실시간 핫트렌드 종목’ 0 우리·신한은행 '라임 사태' 제재심 결론 다음달로 연기 0",1
2021-02-26,"은행주 하락 출발  신한지주 -1.03% '라임사태 원인' 금융권 매트릭스 재조명…'책임소재' 개선 필요 0 [박미리의 야금야금(金)] ""채용비리 직원이 승진?""…금감원 '시끌시끌' 0 신한금융  신한퓨처스랩 7-1기 출범 널뛰는 대출금리…보름새 0.1%포인트 오락가락 0 [업앤다운]은행주 하락…상상인 신한지주↓ 0",3
2021-03-02,"[강세 토픽] 은행 테마  상상인 +5.49% [장중수급포착] 신한지주  외국인/기관 동시 순매수… 주가 +1.67% 윤석헌 금감원장 ""사모펀드 제재  일관되고 공정하게 처리"" 신한銀  전자무역서비스 이용수수료 면제 이벤트 시행 불안한 증시 속 외국인 담은 경기민감주·금융주 노려볼까 0 (주)신한금융지주회사 기업설명회(IR) 개최(안내공시) 0 [IR일정] 신한지주  CITI Korea Investor Conference 2021 참가(해외) 은행권  '영세 소상공인 이차보전' 만기 1년 연장",1
2021-03-03,Last year  the securities firms' stock investment profit exceeded one trillion won (주)신한금융지주회사 현금ㆍ현물 배당 결정 0 신한지주  보통주 1주당 1 (주)신한금융지주회사 상각형 조건부자본증권 발행결정 0 [속보] 신한금융  2020년 주당배당금 1500원…배당성향 22.7% (주)신한금융지주회사 (정정)상각형 조건부자본증권 발행결정 0 신한금융  보통주 1500원 결산배당…배당성향 22.7% 신한지주  1주당 1500원 현금배당 결정 신한지주  7000억 규모 신종자본증권 발행 결정 신한금융  배당성향 22.7% 결정…금융위 '20%' 제한 초과 [이규창의 窓] 월마트와 씨티銀한국씨티銀 철수설에 관치금융 도마···또 하나의 현지화 실패 사례일 뿐 0 신한지주  1주당 1500원 현금배당 결정 신한금융  배당성향 22.7% 확정…당국 권고보다 '상향' 신한지주  7000억 규모 신종자본증권 발행 신한금융  배당성향 22.7%… 금융당국 '20%' 권고 넘겨 신한금융  배당성향 22.7%…금융당국 권고 수준 넘어서 [배당뉴스] 신한지주  보통주 주당 1500원 배당...시가배당률 4.5% 외국계 순매도 금액 상위 20선 - 코스피 0 외국계 순매도 수량 상위 20선 - 코스피 0 '20% 배당' 당국권고 넘긴 신한금융‥22.7% 지급 결정 0 제주은행  +4.25% 상승폭 확대 신한은행  Hey Young 고객에 '연 5.5% 금리' 이벤트 신한금융 '배짱?  고육책?'···배당성향 22.7%금융당국 가이드라인 20% 넘어···전년보다 낮추되 주주불만 최소화 포석 신한생명·오렌지라이프  '소비자보호 완전판매 공동선포식' 진행 제주은행  +11.65% VI 발동 신한금융  배당성향 20% 넘기고 자본확충… 다른 은행으로 확산될까 신한지주  배당성향 22.7% 결정… 당국 20% 권고 넘어 푸른저축은행  +4.33% 상승폭 확대 신한금융  배당성향 금융당국 권고 20% 이내 상회...23.54% 결정 [시그널] ‘소재부품기업’ 아모센스 다음달 코스닥 입성 0 신한금융  이사회 새 인물로 바뀌나…오늘 발표 외국계 순매도 수량 상위 20선 - 코스피 0 BNK금융지주  +5.56% 52주 신고가 제주은행  +29.92% 상한가 푸른저축은행  +9.69% VI 발동 ‘배당 제한’ 못 피한 농협금융…농민 배당금 1500억 줄어들 수도 0 장중 주요 종목 공시 0 신한금융  사외이사 4명 새로 선임…사모펀드 주주 추천인사 후보로 신한금융  사외이사 후보 4명 신규 선임 추천 신한금융  사외이사 4명 신규 선임 추천 신한금융  사외이사 4명 신규 추천…재일교포 수 유지 [초점] 신한금융 배당성향  당국 권고수준 넘었지만…자본확충으로 'OK' 테스트 통과한 신한금융‥배당  당국 권고보다 늘렸다(종합) (주)신한금융지주회사 주주총회소집결의 0 장 중 기업공시[3월3일] 0 신한금융  신규 사외이사 4명 선임 미국 국채금리 상승 영향…은행주 반사이익 '쏠쏠' 0 (주)신한금융지주회사 감사보고서 제출(자회사의 주요경영사항) 0 당국 '20% 이내' 권고에도···신한금융  배당성향 23%로 `배당성향 22.7%` 신한지주의 자신감…주가 영향은? 0 (주)신한금융지주회사 감사보고서 제출(자회사의 주요경영사항) 0 (주)신한금융지주회사 감사보고서 제출 0 신한금융  사외이사 후보 4명 신규 선임 추천… 재일교포 비중 축소 [표]유가증권 기관·외국인·개인 순매수·도 상위종목(3월 3일-최종치) 0 제주은행 1주라도 가지고 계신 분들 필독! 0,1
2021-03-04,"변덕스런 증시서 믿을 건 실적…운수·금융·화학 눈높이 '쑥' 0 [기업공시 3월3일]뷰노  2억 원 규모 인공지능소프트웨어 공급계약 체결 등 은행주 혼조세 출발  신한지주 -0.15% 외국계 순매수 금액 상위 20선 - 코스피 0 외국계 순매수 수량 상위 20선 - 코스피 0 신한금투  만기 ISA→IRP로 옮기면 혜택 '펑펑' [장중수급포착] 신한지주  외국인/기관 동시 순매수… 주가 +1.19% 제주은행  +1.45% 상승폭 확대 제주은행  +6.30% VI 발동 제주은행  +13.33% 52주 신고가 푸른저축은행  +3.16% 상승폭 확대 내일 장 시작과 동시에 급등할 종목 나갑니다! 지금 꼭 잡아두세요! “금요일 上” 0 푸른저축은행  +7.62% VI 발동 [강세 토픽] 은행 테마  제주은행 +18.06% 신한지주  CITI Korea Investor Conference 2021 참가(해외) BNK금융지주  +0.47% 52주 신고가 신한은행  경기신용보증재단과 소상공인 지원 업무협약 신한금융  재일교포 주주 목소리 줄어드나PEF 주주들 추천으로 사외이사진 12명으로 늘어···재일교포 사외이사 수는 그대로 시중은행 주주는 손해 감수하는데…국책은행 30% 고배당 0 증권사 '마이데이터' 좌초?...""사모펀드 중징계시 1년간 심사 제외"" 0 신한동우회  외국인 노동자에 기부금 전달 외국계 순매수 금액 상위 20선 - 코스피 0 외국계 순매수 수량 상위 20선 - 코스피 0 외국인 순매수 금액 상위 20선 - 코스피 0 [종목상담] 신한지주(055550) 0 신한DS  상반기 금융ICT 경력직원 모집 신한DS  금융 ICT·빅데이터 등 16개 직군 경력 공채 '배당 제한' 피한 기업은행  29.5% 고배당 결정 (주)신한금융지주회사 (정정)상각형 조건부자본증권 발행결정 0 [표]유가증권 기관·외국인·개인 순매수·도 상위종목(3월 4일-최종치) 0 신한銀 주택담보대출 금리 0.2%P 인상 0 04일  거래소 외국인 순매수상위에 금융업 업종 5종목 <주목할종목> 진정한 투자자라면 꼭 잡아야 할 종목 0",1
2021-03-05,"Shinhan Bank increased the mortgage rate by 0.2% P 0 [특징주]美 금리 상승에 은행株 뜀박질 0 외국계 순매수 금액 상위 20선 - 코스피 0 외국계 순매수 수량 상위 20선 - 코스피 0 美 국채 금리 상승에 은행주 강세 0 [강세업종] 은행주 상승세... 제주은행 4.6%↑ 0 [특징주] 파월 ""인플레 인내"" 발언에 금리 '쑥'...금융주 강세 0 [특징주] 은행株는 오르네.. 시장금리 상승 여파 0 美 국채 금리 상승에 은행주 '훨훨'…제주은행 10%↑ 0 <전문가선정> 아니 이 종목도 몰라요? ‘실시간 핫트렌드 종목’ 0 [특징주]美금리상승 외인매수에 KB금융 `활짝` 0 최대 300만원 혜택 제공...신한銀  인디언 모터사이클과 공동 프로모션 실시 금감원  신한은행에 21.3억 과태료 부과… 서울시금고 과다 출연금 등 지적 자산가치 재평가 대비는 1년고정·연3.7%·DSR미적용 자금으로! 0 나흘째 '상승'…최근 은행주 급등엔 이유가 있다 0 제주은행  +1.11% 상승폭 확대 신한은행 자회사 '장부 가치' 내렸다...코로나 피해 여파 0 외국계 순매수 금액 상위 20선 - 코스피 0 외국계 순매수 수량 상위 20선 - 코스피 0 신한은행  무리한 서울시금고 경쟁에 과태료 21억원 '철퇴' 신한은행  인디언 모터사이클 구매시 300만원 지원 신한銀  서울시에 과다이익 제공 '과태료 21억'지난 2018년 서울시금고 운영기관 입찰 과정서 불공정 행위 (주)신한금융지주회사 기업지배구조 보고서 공시(자율공시)(자회사의 주요경영사항) 0 (주)신한금융지주회사 기업지배구조 보고서 공시(자율공시)(자회사의 주요경영사항) 0 (주)신한금융지주회사 기업지배구조 보고서 공시 0 우리금융  배당성향 20% 결의… 추가배당 가능성 열어둬 현 시점 '이 종목'만큼은 꼭 담으세요! 0 4대 금융지주  배당 6000억원 감소…전년비 21%↓ 금융위 권고에도 은행배당 '제각각' 0 [표]유가증권 기관·외국인·개인 순매수·도 상위종목(3월 5일-최종치) 0 05일  외국인 거래소에서 LG화학(+4.51%) 『시선집중』 여의도 증권맨이 추천하는 급상승 유망 종목 0 우리금융  배당 제한 권고 수용…배당 가능이익 늘려 주주 달랬다",2
2021-03-08,"신한카드  80개 ESG 과제 실천 완료…80억원 규모 사고예방 성과 은행주 상승 출발  신한지주 +1.91% KB금융  +3.09% 52주 신고가 [강세 토픽] 은행 테마  푸른저축은행 +4.80% 푸른저축은행  +11.90% VI 발동 [강세업종] 은행 업종 상승세…DGB금융지주 5%↑ 0 DGB금융지주  +4.92% 52주 신고가 [특징주] 지속되는 금리 상승 흐름에 은행株 ‘강세’ 0 BNK금융지주  +3.83% 52주 신고가 신한금투  업계 최초 '온라인 위임장 서비스' 실시 [장중수급포착] 신한지주  외국인/기관 동시 순매수… 주가 +2.35% 외국인 순매수 전환…오전 코스피 상승세 유지 0 신한은행  디지털화폐 플랫폼 시범 구축 완료 푸른저축은행  +17.36% 상승폭 확대 조정장 대안으로 떠오른 은행株 0 푸른저축은행  +22.27% 52주 신고가 제주은행  +8.02% 상승폭 확대 제주은행  +10.96% VI 발동 푸른저축은행  +29.91% 상한가 금리 상승 수혜 'KB금융' 52주 신고가 0 [리포트 브리핑]신한지주  '최고의 자회사 포트폴리오' 목표가 46 부자·대중부유층  부동산→주식 등 금융자산 '머니 무브' 국내은행  작년 순이익 11.5% 감소…'코로나19 충당금' 확대 영향 [AI 장중 실시간 분석] 기관·외국인 동시 순매수 종목 및 등락률 분석 0 2금융권 DSR시행 현명한 투자자라면? 0 '리딩금융 경쟁' 윤종규·조용병 회장  성과급에서 '온도차' 신한은행  '한은 디지털화폐' 대비 플랫폼 시범구축 외국계 순매수 수량 상위 20선 - 코스피 0 이재명 '기본대출'…금융권 ""모럴헤저드부실로 불가능"" 0 [특징주] 금리상승 기대에 금융지주 올라 0 코스피 '3000선' 또 붕괴…코스닥 2%대 하락 마감 0 [초점] 주주 달래기 나선 금융지주들…""하반기 배당 기대하세요"" 0 금리상승에 코스피 1% 하락…7일만에 또 3 000선 밑으로(종합) 외국인 순매수 금액 상위 20선 - 코스피 0 기관 순매수 금액 상위 20선 - 코스피 0 신한금융  여성리더 '신한 쉬어로즈 4기' 44명 선발 '은행株의 시간' 왔나…KB금융 52주 신고가 0 신한銀도 라임펀드 100% 보상 가능성 0 08일  외국인 거래소에서 KB금융(+6.28%) 08일  기관 거래소에서 KODEX 200선물인버스2X(+1.63%) 외국인 매수 행렬  KB금융 주가 6%↑…은행주 날았다 바이러스 완전 사멸↑ 코로나19 백신 접종 부작용? 0",0
2021-03-09,"BNK금융지주  +3.03% 52주 신고가 DGB금융지주  +1.40% 52주 신고가 KB금융  +3.70% 52주 신고가 하나금융지주  +2.13% 52주 신고가 은행주 상승 출발  신한지주 +2.27% [강세 토픽] 은행 테마  KB금융 +3.90% 푸른저축은행  +12.26% 52주 신고가 푸른저축은행  +15.09% VI 발동 JB금융지주  +1.62% 52주 신고가 푸른저축은행  +29.72% 상한가 [특징주]금리 반등에 KB금융 등 은행株 상승 지속 0 외국계 순매수 금액 상위 20선 - 코스피 0 외국계 순매수 수량 상위 20선 - 코스피 0 금리 상승에 훨훨 나는 은행株…KB금융  6거래일째 상승 신한금융투자  플레인 콜 ELS 20604호 모집 코스피 장 초반 하락세…2 970대로 후퇴(종합) [특징주]금융지주 강세 지속  52주 신고가 경신 속출 [강세업종] 은행 업종 연속 상승세…KB금융 5%↑ 0 [장중수급포착] 신한지주  외국인/기관 동시 순매수… 주가 +2.41% '나홀로 선방' 금융주 강세 지속될까...""금리상승 속도·중간배당 관건"" 0 유통주  소비심리 회복 기대감에 '꿈틀'...추가 투자금으로 기회 살려볼까 SK바이오사이언스 청약 흥행 대박 조짐... 최대 수혜주는 '이것' 0 신한금융  대한산악연맹 공식 후원 계약 체결 투자자라면 꼭 봐야 할 종목 LIST 0 푸른저축은행  +13.21% 상승폭 확대 라임펀드 분쟁  금감원의 '묘수' 통했나 [단독] 하나금융  싱가포르에 자산운용 자회사 설립한다 김광수 은연 회장 “금감원은 결과적 책임만 요구…징계 명확성 부족” 0 코스피 나흘 연속 하락…이틀째 3 000선 하회(종합) 영끌 했는데 발등에 불…대출금리 상승 우려에 '벌벌' 0 '문책경고' 예고 받은 진옥동  사유는 자본시장법·지배구조법 위반 예측 힘든 금융CEO 징계, 불확실성 키워 경영 위축 0 [표]유가증권 기관·외국인·개인 순매수·도 상위종목(3월 9일-최종치) 0 09일  거래소 외국인 순매수상위에 금융업 업종 6종목",1
2021-03-10,"제주은행  잇따른 인수설에 올 들어 180% 고공행진 (유망종목) ""축제 끝났어요"" 이 시점 최고의 대응전략은? 0 푸른저축은행  0.00% VI 발동 은행주 하락 출발  신한지주 -1.81% 푸른저축은행  +9.35% 상승폭 확대 푸른저축은행  +12.20% 52주 신고가 신한금융지주  6천억원 신종자본증권 수요모집 성공…선제적 자본확충 신한금융  6000억원 규모 신종자본증권 발행 성공 [특징주] 美 국채 금리 상승 제동에 은행주 약세 0 신한금융  6000억원 규모 신종자본증권 발행 성공 코스피 상승 출발…장중 3 010대로 반등(종합) 외국계 순매수 금액 상위 20선 - 코스피 0 외국계 순매수 수량 상위 20선 - 코스피 0 신한금융투자  ICT/디지털 경력직 공개채용 미 국채금리 안정에 은행주·보험주 일제히 하락 0 “주식카톡방 완전무료 선언” 파격결정 0 미술품 '신한 쏠'서 구매…신한은행·서울옥션블루  맞손 국내은행 1월 대출 연체율 0.31%…전월대비 0.04%p 상승 0 제주은행  +4.23% 상승폭 확대 폭등하는 국제유가...4배 주식자금으로 수혜주 매입 나선다면 0 신한금융  신종자본증권 6천억원 발행 《유망종목》 급상승 사유 핵심 정보 유출  지금 즉시 확인하세요 고가 미술품 디지털 지분 취득...신한銀·서울옥션블루  디지털 자산 사업에 '맞손' 'ESG경영' 가속화...신한銀  탈석탄금융 공식 선언 희귀템 지드래곤 스니커즈  나도 소액투자 해볼까 푸른저축은행  +29.67% 상한가 신한금융  영구채 발행으로 '분기배당·M&A' 가속도 (주)신한금융지주회사 (정정)상각형 조건부자본증권 발행결정 0 [표]유가증권 기관·외국인·개인 순매수·도 상위종목(3월 10일-최종치) 0 '오락가락' 장세  배당주로 몰리는 투심",2
2021-03-11,"금리발작에 홀로 뛴 은행株…“여전히 저평가 상태” 0 하나금융지주  +1.35% 52주 신고가 은행주 상승 출발  신한지주 +0.42% 푸른저축은행  -1.88% 상승폭 확대 JB금융지주  +2.11% 52주 신고가 KB금융  +2.71% 52주 신고가 푸른저축은행  0.00% 52주 신고가 푸른저축은행  +4.70% VI 발동 코스피 장 초반 1%대 상승…2 990선 회복(종합) 기업들 집단소송 공포에 '임원책임배상보험' 급부상 0 군인공제회·신한은행  저축상품 담보 대출 개발 맞손 신한은행  군인공제회와 목돈 수탁·대출 업무협약 체결 신한은행-군인공제회  목돈수탁대출 7월 출시 위해 MOU 은성수 ""뉴딜펀드는 미래 먹거리 마중물"" 0",2
2021-03-12,"금융사 여성 사외이사 비중 '미미'…""구인난 온다"" 0 11일 코스피 시장 공매도 금액 상위 종목.&nbsp;SK이노베이션  셀트리온 등 신한금융  'ESG 하이라이트' 발간 제주은행  +3.37% 상승폭 확대 한국기업평가  +4.93% 상승폭 확대 ESG경영 확산 선도...신한금융  국내 금융사 최초 'ESG 하이라이트' 발간 ESG경영에 금융지원 확대...신한銀 'ESG 우수 상생지원대출' 출시 0 출범 6개월 신한금융플러스  30배 커졌다설계사 3000명 추가 위촉…손·생보 라인업·영업 경쟁력 강화 주총시즌 개막…관전포인트 '주주환원·CEO연임' 0 디지털 트랜스포메이션 본격화로 은행권 뱅커 인력 지각변동 0 푸른저축은행  -12.30% VI 발동 신한은행  'ESG 우수 상생지원대출' 출시 황당한 금융규제…은행서 펀드 가입땐 한달간 대출 못받아 0 시큐센  코스닥 이전상장 자진 철회",2
2021-03-15,"4대 은행株 배당규모는 '유증'으로 갈렸다'1조원대 유증' 신한  외국인주주들 이탈에 배당성향 20% 초과 결정 신한생명  디지털 헬스케어 플랫폼 '하우핏' 정식 오픈 외국계 순매도 금액 상위 20선 - 코스피 0 DGB금융지주  +3.68% 52주 신고가 신한지주, 사모펀드 관련 추가 손실 없으면 손익 정상화… 기대 배당수익률 5.9% 0 자고나면 오르는 대출금리…영끌 빚투 '위험' 이젠 대출금상환부터 0 [ESG  새로운 기회] ""여전한 '핏줄 대물림'…지배구조 개선 없는 ESG는 모래성"" JB금융지주  +0.96% 52주 신고가 진양홀딩스  +2.72% 상승폭 확대 진양홀딩스  +9.98% 52주 신고가 4대 금융지주 사외이사 교체 폭 최소화…""조직안정 방점"" 0 신한카드  임신·출산·보육지원 '국민행복카드' 선보여 소비자 금리인하 수용 은행별로 천차만별…농협 96%·신한 43% 0 '가계대출 기준금리' 코픽스  신규 잔액 모두 하락 [마켓인]이삭엔지니어링  증권신고서 제출…4월 코스닥 상장 전국 유소년 야구 대회 후원하는 세탁 기업 0",1
2021-03-16,15일 코스피 시장 공매도 수량 상위 종목.&nbsp;우리금융지주  삼성전자 등 DGB금융지주  +0.60% 52주 신고가 JB금융지주  +0.16% 52주 신고가 오늘부터 일부 은행 주담대 금리 내린다…최저 2.41% 0 신한금융  디지털 역량 진단 플랫폼 '신한 SCOOL check' 런칭 임직원 디지털 역량 진단 플랫폼...신한금융 '신한 스쿨체크' 런칭 0 신한금융  임직원 디지털 역량 진단 플랫폼 구축 하나금융지주  +2.29% 52주 신고가 SK바이오 공모 열풍?…신용대출 하루 사이 '7조원' 급등락 0 신한금융  임직원 '디지털 역량 평가' 플랫폼 론칭,1
2021-03-17,"[신금투 리빌딩] 유탄 맞은 실적  개선 가능성 찾아라④IB·디지털 '강세'…""디지털 기반 생태계 조성할 것"" 조용병 신한금융 회장 ""모든사업 고객 중심으로 새롭게 정의"" 0 '고객중심경영' 공표...조용병 신한금융 회장 ""고객 중심 문화 내재화"" 강조 0 조용병 신한금융 회장  고객 중심 사업모델 대전환 선언 신한은행  쿠팡·배민 등 입점 자영업자 대상 '퀵 정산 대출' 국내 은행 건전성  '파란불'…BIS 비율 소폭 상승 최윤 OK금융그룹 회장  '교통안전 릴레이 챌린지' 참가 외국계 순매수 수량 상위 20선 - 코스피 0 [기자수첩] '금융 연좌제' 대주주 적격성 심사 유감 0 조용병 신한 회장 ""모든 사업 고객 중심으로 새롭게 정의"" 0 신한銀·KCB '퀵정산 대출'…온라인 소상공인 경영 지원 0 연준 경계감 속 코스피 0.64% 하락 마감…3 040대(종합) 신한은행  투자상품 모바일 권유 제한…25일 '금소법'에 은행들 분주 제주서 세컨 라이프 꿈꾼다면…라이프 인 제주 특화카드 나와 0 [포토] 신한금융 '고객중심 경영 선포' 0 [업앤다운]은행주 하락…신한지주↑ 푸른저축은행↓ 0 [표]유가증권 기관·외국인·개인 순매수·도 상위종목(3월 17일-최종치) 0 17일  외국인 거래소에서 TIGER MSCI Korea TR(-0.88%) 주식대차거래 상환 상위종목(코스피) 0 주식대차거래 잔고감소 상위종목(코스피) 0",1
2021-03-18,첫 억대 보수 금융지주 사외이사 나왔다…‘거수기’ 논란은 여전 0 [특징주]은행·보험株  FOMC 제로금리 유지 기조에 ‘약세’ DGB금융지주  +1.33% 52주 신고가 [단독] 당정  국민연금 '자산배분' 자율 조정토록 추진… '연못 속 고래' 딜레마 신한은행·우리은행  라임펀드 제재심…CEO 중징계 경감될까 오렌지라이프  '디지털 기반 융복합형 인재육성 교육' 실시 美 FOMC 금리인상 일축에…보험·은행株 약세 0 신한카드  국내 최초 홈플러스에 '페이스페이' 도입 우리·신한은행 '운명의 날'…제재심 결론나나 0 제주은행  +3.00% 상승폭 확대 신한금융희망재단  소셜임팩트 생태계 조성 위한 플랫폼 구축키로 진옥동 신한은행장  라임펀드 제재심 출석 우리·신한은행  라임펀드 2차 제재심 개시…진옥동 행장 출석 외국계 순매수 금액 상위 20선 - 코스피 0 외국계 순매수 수량 상위 20선 - 코스피 0 코로나발 디지털전환 가속화…금융권 너도 나도 '열공' 0 신한생명  루닛과 손잡고 '디지털 헬스케어' 사업 추진'디지로그(Digilog)' 지향…인공지능 기반 서비스 확장 계획 신한금융희망재단·유쾌한반란  소셜임팩트 기업 공동 발굴 '맞손' 소비자 구제 나선 은행들…라임제재 약해질까 0 추천주 주는 ‘무료카톡방’의 등장 0 18일  외국인 거래소에서 삼성전자(+0.73%) 허인 국민은행장  연봉 17.3억…은행장 '연봉킹' 등극 신한은행·우리은행 라임펀드 2차 제재심 결론 못내 0,1
2021-03-19,고수의 관심종목 3월 19일 투자전략 0 JB금융지주  +0.78% 52주 신고가 하나금융지주  +2.05% 52주 신고가 DGB금융지주  +2.02% 52주 신고가 [특징주] 금리 상승에 은행주는 '방긋'...제주은행 등 강세 0 美 금리 급등에 은행·보험주 장 초반 강세 0 신한·우리은행 '라임 사태' 제재심 또 결론 못내 0 홍보·마케팅 지원사격...신한금융 '스타트업의 기발한광고' 시리즈 론칭 0 신한금융투자  신한 중국본토 중소형주 펀드 판매 제주은행  +11.80% 상승폭 확대 ▶ [주의] 불법주식리딩방 조심하세요 0 신한금융  스타트업 지원 '기발한광고' 진행 신한은행  국민연금·동국대와 '장·노년층 일자리 창출' 맞손 BNK금융지주  +3.12% 52주 신고가 신한금융투자  중국본토 중소형주 투자 펀드 판매 (주)신한금융지주회사 기업설명회(IR) 개최(안내공시) 0 (주)신한금융지주회사 기업설명회(IR) 개최(안내공시) 0 [IR일정] 신한지주  Credit Suisse 24th Credit Suisse Asian Investment Conference 참가(해외) [IR일정] 신한지주  J.P.Morgan Global ESG Conference 참가(해외) 19일  거래소 기관 순매도상위에 전기 4대 市銀  유동성 위기 관리 능력 최저…대출 문턱 높이나,2
